Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,Type,DOI,CitesPerYear,Age,FullTextURL
0,"M Novak, OE Yavuz, M Carić, S Filipović, C Posth","Multidisciplinary study of human remains from the 3rd century mass grave in the Roman city of Mursa, Croatia",2025,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0333440,,HTML,,0,1,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0333440
3,"L Saag, O Utevska, S Zadnikov, I Shramko, ...",North Pontic crossroads: Mobility in Ukraine from the Bronze Age to the early modern period,2025,Science …,science.org,https://www.science.org/doi/abs/10.1126/sciadv.adr0695,"https://scholar.google.com/scholar?cites=17644625713601371004&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/sciadv.adr0695,3,1,https://www.science.org/doi/pdf/10.1126/sciadv.adr0695?fbclid=IwY2xjawH61FBleHRuA2FlbQIxMQABHbiAjfxxipn3cg2i95KjGuA0ZXxYHHvRY_ucFDny5LcTRQsfs1rpG-etBw_aem_UKcc46cpBCF8h_Bidtmjrw&__cf_chl_tk=BzSpUlxh5qVzOOzkeXvQhqg3USzVdl3Qimk5bwvPupc-1737356549-1.0.1.1-nzArD.leC9HNX4VlT3qCHKF9XjNM1cVTr2DheTVuymI
2,"JJ Sequeira, S Krishna M, G van Driem, ...",Novel 4400-year-old ancestral component in a tribe speaking a Dravidian language,2025,European Journal of …,nature.com,https://www.nature.com/articles/s41431-025-01963-1,"https://scholar.google.com/scholar?cites=2787163788744021191&as_sdt=2005&sciodt=0,5&hl=en",HTML,,2,1,https://www.nature.com/articles/s41431-025-01963-1
2,"GL Gedman, KM Pirovich, J Oppenheimer, C Hyseni, ...",On the ancestry and evolution of the extinct dire wolf,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.04.09.647074.abstract,"https://scholar.google.com/scholar?cites=12421312000206336442&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2025.04.09.647074.abstract,2,1,https://www.biorxiv.org/content/10.1101/2025.04.09.647074.full.pdf
0,"D Popović, M Krajcarz, M De Martino, J Bulatović, ...",Paleogenomic insights into reduced gene flow between Felis species in Eastern Europe throughout the Holocene,2025,,researchsquare.com,https://www.researchsquare.com/article/rs-7597455/latest,,,,0,1,https://www.researchsquare.com/article/rs-7597455/latest.pdf
2,"L de Gennaro, L Molinaro, A Raveane, F Santonastaso, ...",PANE: fast and reliable ancestral reconstruction on ancient genotype data with non-negative least square and principal component analysis,2025,Genome Biology,Springer,https://link.springer.com/article/10.1186/s13059-025-03491-z,"https://scholar.google.com/scholar?cites=8418780560855680891&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s13059-025-03491-z,2,1,https://link.springer.com/article/10.1186/s13059-025-03491-z
2,"DK Malomane, MP Williams, CD Huber, S Mangul, ...",Patterns of population structure and genetic variation within the Saudi Arabian population,2025,bioRxiv,pmc.ncbi.nlm.nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/PMC11761371/,"https://scholar.google.com/scholar?cites=16493539933764124702&as_sdt=2005&sciodt=0,5&hl=en",HTML,,2,1,https://pmc.ncbi.nlm.nih.gov/articles/PMC11761371/
4,"O Flegontova, U Işıldak, E Yüncü, MP Williams, ...",Performance of qpAdm-based screens for genetic admixture on admixture-graph-shaped histories and stepping-stone landscapes,2025,bioRxiv,pmc.ncbi.nlm.nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/PMC10614728/,"https://scholar.google.com/scholar?cites=14074495044035900935&as_sdt=2005&sciodt=0,5&hl=en",HTML,,4,1,https://pmc.ncbi.nlm.nih.gov/articles/PMC10614728/
0,"J Canitz, F Kirschbaum, DLJ Vendrami, ...",Phylogenetic reconstruction of African weakly electric fish (Campylomormyrus spp.) is suggestive of ancient introgression events,2025,Molecular Phylogenetics …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1055790325001691,,HTML,,0,1,https://www.sciencedirect.com/science/article/pii/S1055790325001691
1,"T Pinotti, MA Adler, R Mermejo, J Bitz-Thorsen, ...",Picuris Pueblo oral history and genomics reveal continuity in US Southwest,2025,Nature,nature.com,https://www.nature.com/articles/s41586-025-08791-9,"https://scholar.google.com/scholar?cites=16061693484352572097&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://www.nature.com/articles/s41586-025-08791-9
0,"X Chen, S Jun, C Chen, R Liu, T Xu, H Zhang, Y Gao, ...",Population genomics of the endangered scaly-foot snail defines conservation units amid deep-sea mining threats in Indian Ocean vents,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.08.02.668274.abstract,,,10.1101/2025.08.02.668274.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/08/03/2025.08.02.668274.full.pdf
1,"CA Fortes-Lima, MY Diallo, V Janoušek, V Černý, ...",Population history and admixture of the Fulani people from the Sahel,2025,The American Journal of …,cell.com,https://www.cell.com/ajhg/fulltext/S0002-9297(24)00457-9,"https://scholar.google.com/scholar?cites=3788444048325848744&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://www.cell.com/ajhg/fulltext/S0002-9297(24)00457-9
0,"PH Pezzi, CK Schnitzler, GC Giudicelli, ...",Population structure and genetic diversity uncover hidden speciation in an atypical Petunia (Solanaceae) population,2025,Botanical Journal of …,academic.oup.com,https://academic.oup.com/botlinnean/advance-article-abstract/doi/10.1093/botlinnean/boaf060/8222468,,,10.1093/botlinnean/boaf060/8222468,0,1,https://academic.oup.com/botlinnean/advance-article/doi/10.1093/botlinnean/boaf060/8222468
9,"T Wang, MA Yang, Z Zhu, M Ma, H Shi, L Speidel, ...",Prehistoric genomes from Yunnan reveal ancestry related to Tibetans and Austroasiatic speakers,2025,Science,science.org,https://www.science.org/doi/abs/10.1126/science.adq9792,"https://scholar.google.com/scholar?cites=16775581210468593569&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/science.adq9792,9,1,https://www.science.org/doi/full/10.1126/science.adq9792
1,"CY Gwee, D Metzler, J Fuchs, JBW Wolf",Reconciling Gene Tree Discordance and Biogeography in European Crows,2025,Molecular Ecology,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17764,"https://scholar.google.com/scholar?cites=1076256322359655662&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/mec.17764,1,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/mec.17764
0,"B Łabiszak, S Szczepański, W Wachowiak",Repeatable Genomic Outcomes Along the Speciation Continuum: Insights From Pine Hybrid Zones (Genus Pinus),2025,Molecular Ecology,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.70137,,,10.1111/mec.70137,0,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/mec.70137
0,EE Puckett,Response to Kishida et al.(2022): Asian black bears show stronger introgression signal with brown than American black bears,2025,Ecological Research,Wiley Online Library,https://esj-journals.onlinelibrary.wiley.com/doi/abs/10.1111/1440-1703.70004,,,10.1111/1440-1703.70004,0,1,https://esj-journals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1440-1703.70004
2,"J Wen, H Chen, Y Pan, Y Yang, ...",Sex-biased admixture followed by isolation and adaptive evolution shaped the genomic and blood pressure diversity of the LopNur people,2025,Molecular Biology …,academic.oup.com,https://academic.oup.com/mbe/article-abstract/42/4/msaf091/8114134,"https://scholar.google.com/scholar?cites=4770577600283027400&as_sdt=2005&sciodt=0,5&hl=en",,,2,1,https://academic.oup.com/mbe/article-pdf/42/4/msaf091/62935703/msaf091.pdf
1,"CA Fortes-Lima, S Pacchiarotti, L Maselli, ...",The Early Bantu Expansion into Central Africa: New Data and Insights from Population Genetics,2025,An Archaeology of the …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/oa-edit/10.4324/9781032658148-9/early-bantu-expansion-central-africa-cesar-fortes-lima-sara-pacchiarotti-lorenzo-maselli-jean-pierre-donzo-bunza-yugia-guy-kouarata-joseph-koni-muluwa-l%C3%A9on-mundeke-koen-bostoen-carina-schlebusch,"https://scholar.google.com/scholar?cites=5203376977683802640&as_sdt=2005&sciodt=0,5&hl=en",,10.4324/9781032658148-9/early-bantu-expansion-central-africa-cesar-fortes-lima-sara-pacchiarotti-lorenzo-maselli-jean-pierre-donzo-bunza-yugia-guy-kouarata-joseph-koni-muluwa-l%C3%A9on-mundeke-koen-bostoen-carina-schlebusch,1,1,https://api.taylorfrancis.com/content/chapters/oa-edit/download?identifierName=doi&identifierValue=10.4324/9781032658148-9&type=chapterpdf
0,"X Wang, C Nursyifa, SG Aninta, G Garcia-Erill, ...",The genetic diversity of Indonesian cattle has been shaped by multiple introductions and adaptive introgression,2025,Nature …,nature.com,https://www.nature.com/articles/s41467-025-62692-z,,HTML,,0,1,https://www.nature.com/articles/s41467-025-62692-z
1,"GF Ena, A Giménez, A Carballo-Mesa, P Lišková, ...",The genetic footprint of the European Roma diaspora: evidence from the Balkans to the Iberian Peninsula,2025,Human Genetics,Springer,https://link.springer.com/article/10.1007/s00439-025-02735-z,"https://scholar.google.com/scholar?cites=3642434926516655156&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1007/s00439-025-02735-z,1,1,https://link.springer.com/article/10.1007/s00439-025-02735-z
0,"Y Takada, T Morosawa, M Asano, R Tabata, ...",The genetic population structure and diversity of the endangered bittering Pseudorhodeus tanago revealed by SNP markers: Y. Takada et al.,2025,Ichthyological …,Springer,https://link.springer.com/article/10.1007/s10228-025-01029-8,,,10.1007/s10228-025-01029-8,0,1,
6,"T Günther, J Chisausky, ÁM Galindo-Pellicena, E Iriarte, ...",The genomic legacy of aurochs hybridisation in ancient and modern Iberian cattle,2025,Elife,elifesciences.org,https://elifesciences.org/articles/93076,"https://scholar.google.com/scholar?cites=2955751894550498394&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1,1,https://elifesciences.org/articles/93076
4,"J Ramos-Madrigal, GJ Fritz, B Schroeder, B Smith, ...",The genomic origin of early maize in eastern North America,2025,Cell,cell.com,https://www.cell.com/cell/abstract/S0092-8674(24)01277-7,"https://scholar.google.com/scholar?cites=13014900289929476148&as_sdt=2005&sciodt=0,5&hl=en",,,4,1,https://www.sciencedirect.com/science/article/pii/S0092867424012777
0,"MW Chai, CY Ke, B Bongcheewin, ...",The roles of Kra Isthmus in shaping the genetic structure of Paphiopedilum godefroyae (Orchidaceae),2025,Botanical Journal of …,academic.oup.com,https://academic.oup.com/botlinnean/advance-article-abstract/doi/10.1093/botlinnean/boaf034/8137716,,,10.1093/botlinnean/boaf034/8137716,0,1,https://academic.oup.com/botlinnean/advance-article/doi/10.1093/botlinnean/boaf034/8137716
1,"EJ Carter, EE Tysall, J Hodgson, A Manica",tidypopgen: Tidy Population Genetics in R,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.06.06.658325.abstract,"https://scholar.google.com/scholar?cites=482726621421109565&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2025.06.06.658325.abstract,1,1,https://www.biorxiv.org/content/10.1101/2025.06.06.658325.full.pdf
0,"H McColl, G Kroonen, T Pinotti, W Barrie, J Koch, J Ling, ...",Tracing the spread of Celtic languages using ancient genomics,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.02.28.640770.abstract,,,10.1101/2025.02.28.640770.abstract,0,1,https://www.biorxiv.org/content/10.1101/2025.02.28.640770.full.pdf
0,"H Xi, B Llamas, V Nguyen, M Li, Q Zhou, Z Liu, I Searle",Two routes from the Fertile Crescent led to the introduction of common vetch into Europe,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.06.02.657542.abstract,,,10.1101/2025.06.02.657542.abstract,0,1,https://www.biorxiv.org/content/10.1101/2025.06.02.657542.full.pdf
0,"MF Fraser, R Heller, LD Bertola, C Hvilsom, RF Balboa, ...",Unfolding admixed ancestry and genomic diversity in zoo giraffes,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.03.31.645993.abstract,,,10.1101/2025.03.31.645993.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/04/14/2025.03.31.645993.full.pdf
1,"A Mukhopadhyay, L Kumar, K Sran, ...",Unique demographic history and population substructure among the Coorgs of Southern India,2025,Communications …,nature.com,https://www.nature.com/articles/s42003-025-08073-0,,HTML,,0,1,https://www.nature.com/articles/s42003-025-08073-0
0,"L Cui, RA Nazarov, Y Chen, Y Qi, X Guo, Y Xia, ...",Whole genome sequencing reveals the phylogenetic relationship and reticulate evolution of Phrynocephalus lizards in Eurasia,2025,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2025.09.09.675123.abstract,,,10.1101/2025.09.09.675123.abstract,0,1,https://www.biorxiv.org/content/biorxiv/early/2025/09/12/2025.09.09.675123.full.pdf
0,"AM Jacobs, JD Irish, A Cooke, K Anastasiadou, ...",Whole-genome ancestry of an Old Kingdom Egyptian,2025,Nature,pmc.ncbi.nlm.nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/PMC12367555/,,HTML,,0,1,https://pmc.ncbi.nlm.nih.gov/articles/PMC12367555/
10,"Z Wang, K Liu, H Yuan, S Duan, Y Liu, ...",YanHuang Paternal Genomic Resource Suggested A Weakly-Differentiated Multi-Source Admixture Model for the Formation of Han's Founding Ancestral Lineages,2025,Genomics …,academic.oup.com,https://academic.oup.com/gpb/advance-article-abstract/doi/10.1093/gpbjnl/qzaf049/8156921,"https://scholar.google.com/scholar?cites=11318480247000206335&as_sdt=2005&sciodt=0,5&hl=en",,10.1093/gpbjnl/qzaf049/8156921,10,1,https://academic.oup.com/gpb/advance-article-pdf/doi/10.1093/gpbjnl/qzaf049/63437596/qzaf049.pdf
0,"I Lazaridis, N Patterson, D Reich",Admixture Graph Modeling,,Ancient human genomes suggest …,pmc.ncbi.nlm.nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/instance/4170574/bin/NIHMS613260-supplement-supplement_1.pdf#page=94,,PDF,,0,,https://pmc.ncbi.nlm.nih.gov/articles/instance/4170574/bin/NIHMS613260-supplement-supplement_1.pdf#page=94
0,G He,"Genomic insights into population structure, adaptation, and archaic introgression at the Himalayan–East Asian crossroads Mengge Wang2, Shuhan Duan1, 2, 3 …",,researchgate.net,,https://www.researchgate.net/profile/Guanglin-He-heguanglin-2/publication/394943112_Genomic_insights_into_population_structure_adaptation_and_archaic_introgression_at_the_Himalayan-East_Asian_crossroads/links/68b0fccb7984e374acec308f/Genomic-insights-into-population-structure-adaptation-and-archaic-introgression-at-the-Himalayan-East-Asian-crossroads.pdf,,PDF,,0,,https://www.researchgate.net/profile/Guanglin-He-heguanglin-2/publication/394943112_Genomic_insights_into_population_structure_adaptation_and_archaic_introgression_at_the_Himalayan-East_Asian_crossroads/links/68b0fccb7984e374acec308f/Genomic-insights-into-population-structure-adaptation-and-archaic-introgression-at-the-Himalayan-East-Asian-crossroads.pdf
0,TD Price,Interactions between earliest Linearbandkeramik farmers and central European hunter gatherers at the dawn of European Neolithization,,Nature: Science Reports,academia.edu,https://www.academia.edu/download/100537754/Interactions_between_earliest_Linearband.pdf,,HTML,,0,,https://www.academia.edu/download/100537754/Interactions_between_earliest_Linearband.pdf
0,"G Mercuri, G Merici, KKH Farh, LFK Kuderna, ...",Leaping between Branches: Hybridisation and the Tangled Evolutionary History of True Lemurs,,Tomás and Donati …,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5318193,,,,0,,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5318193
0,"H Malmström, T Günther, EM Svensson, A Juras, ...",The genomic ancestry of the Scandinavian Battle Axe culture and its relation to the Corded Ware horizon,,rs.figshare.com,,https://rs.figshare.com/articles/journal_contribution/Supplementary_Text_from_The_genomic_ancestry_of_the_Scandinavian_Battle_Axe_Culture_and_its_relation_to_the_broader_Corded_Ware_horizon/9918416/1/files/17837972.pdf,,PDF,,0,,https://rs.figshare.com/articles/journal_contribution/Supplementary_Text_from_The_genomic_ancestry_of_the_Scandinavian_Battle_Axe_Culture_and_its_relation_to_the_broader_Corded_Ware_horizon/9918416/1/files/17837972.pdf
